Filename,Frame,Time (mins),OpCode,TapeReader,Depth,Comment,Habitat,Soak Time,Bias,FOV,Vis,Family,Genus,Species,Code,MaxN,Has fed
StFrancis03R_Mar2015.avi,52892,17.6307,ISSI03_1503,DColella,22,NA,Algae; Sand; Sparse,60,NA,NA,NA,Heterodontidae,Heterodontus,portusjacksoni,37007001,1,Yes
StFrancis03R_Mar2015.avi,179027,59.6757,ISSI03_1503,DColella,22,NA,Algae; Sand; Sparse,60,NA,NA,NA,Monacanthidae,Meuschenia,freycineti,37465036,1,No
StFrancis03R_Mar2015.avi,82454,27.4847,ISSI03_1503,DColella,22,NA,Algae; Sand; Sparse,60,NA,NA,NA,Monacanthidae,Meuschenia,galii,37465040,1,Yes
StFrancis03R_Mar2015.avi,158352,52.784,ISSI03_1503,DColella,22,NA,Algae; Sand; Sparse,60,NA,NA,NA,Scorpididae,Neatypus,obliquus,37361002,4,No
StFrancis03R_Mar2015.avi,20329,6.7763,ISSI03_1503,DColella,22,NA,Algae; Sand; Sparse,60,NA,NA,NA,Labridae,Notolabrus,parilus,37384022,1,No
StFrancis03R_Mar2015.avi,60976,20.3253,ISSI03_1503,DColella,22,NA,Algae; Sand; Sparse,60,NA,NA,NA,Labridae,Notolabrus,tetricus,37384003,5,Yes
StFrancis03R_Mar2015.avi,33105,11.035,ISSI03_1503,DColella,22,NA,Algae; Sand; Sparse,60,NA,NA,NA,Labridae,Ophthalmolepis,lineolatus,37384040,3,No
StFrancis03R_Mar2015.avi,38194,12.7313,ISSI03_1503,DColella,22,NA,Algae; Sand; Sparse,60,NA,NA,NA,Gerreidae,Parequula,melbournensis,37349001,2,No
StFrancis03R_Mar2015.avi,83678,27.8927,ISSI03_1503,DColella,22,NA,Algae; Sand; Sparse,60,NA,NA,NA,Labridae,Pictilabrus,laticlavius,37384020,2,Yes
StFrancis03R_Mar2015.avi,91500,30.5,ISSI03_1503,DColella,22,NA,Algae; Sand; Sparse,60,NA,NA,NA,Platycephalidae,Platycephalus,speculator,37296037,1,No
StFrancis03R_Mar2015.avi,83678,27.8927,ISSI03_1503,DColella,22,NA,Algae; Sand; Sparse,60,NA,NA,NA,Rhinobatidae,Trygonorrhina,dumerilii,37027011,1,No
StFrancis03R_Mar2015.avi,27029,9.0097,ISSI03_1503,DColella,22,NA,Algae; Sand; Sparse,60,NA,NA,NA,Mullidae,Upeneichthys,vlamingii,37355029,1,No
StFrancis04R_Mar2015.avi,15066,5.022,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Monacanthidae,Acanthaluteres,vittiger,37465002,4,No
StFrancis04R_Mar2015.avi,42262,14.0873,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Labridae,Achoerodus,gouldii,37384002,1,No
StFrancis04R_Mar2015.avi,180838,60.2793,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Serranidae,Caesioperca,rasor,37311003,1,No
StFrancis04R_Mar2015.avi,12595,4.1983,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
StFrancis04R_Mar2015.avi,85205,28.4017,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Heterodontidae,Heterodontus,portusjacksoni,37007001,1,Yes
StFrancis04R_Mar2015.avi,52947,17.649,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Monacanthidae,Meuschenia,freycineti,37465036,3,No
StFrancis04R_Mar2015.avi,131461,43.8203,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Monacanthidae,Meuschenia,galii,37465040,2,No
StFrancis04R_Mar2015.avi,186956,62.3187,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Monacanthidae,Meuschenia,hippocrepis,37465004,2,Yes
StFrancis04R_Mar2015.avi,33227,11.0757,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Triakidae,Mustelus,antarcticus,37017001,1,No
StFrancis04R_Mar2015.avi,113135,37.7117,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1,No
StFrancis04R_Mar2015.avi,60711,20.237,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1,No
StFrancis04R_Mar2015.avi,13741,4.5803,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Labridae,Notolabrus,parilus,37384022,1,No
StFrancis04R_Mar2015.avi,64825,21.6083,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Labridae,Notolabrus,tetricus,37384003,5,Yes
StFrancis04R_Mar2015.avi,28388,9.4627,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Odacidae,Olisthops,cyanomelas,37385001,1,No
StFrancis04R_Mar2015.avi,29916,9.972,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Gerreidae,Parequula,melbournensis,37349001,1,No
StFrancis04R_Mar2015.avi,43521,14.507,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Labridae,Pictilabrus,laticlavius,37384020,2,No
StFrancis04R_Mar2015.avi,96980,32.3267,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Carangidae,Pseudocaranx,wrighti,37337063,6,No
StFrancis04R_Mar2015.avi,69055,23.0183,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Scorpididae,Scorpis,aequipinnis,37361004,1,No
StFrancis04R_Mar2015.avi,34603,11.5343,ISSI04_1503,DColella,15,NA,Reef; Fucoid: Flat,60,NA,NA,NA,Aulopidae,Latropiscis ,purpurissatus,37117001,1,No
PearsonA_01Rs_Mar2015.avi,93532,52.0142,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Labridae,Achoerodus,gouldii,37384002,1,No
PearsonA_01Rs_Mar2015.avi,20061,11.1562,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Serranidae,Caesioperca,rasor,37311003,12,No
CASI03_1512_L.avi,9589,3.1963,CASI03_1512,DColella,14,Dense Sargassum,Reef; Fucoid; Profile,60,2,1,1,Monacanthidae,Acanthaluteres,brownii,37465001,6,No
CASO03_1512_L.avi,65247,21.749,CASO03_1512,DColella,11,NA,Amphibolis; dense,60,2,1,1,Monacanthidae,Acanthaluteres,brownii,37465001,1,No
CASI01_1512_L.avi,17440,5.8133,CASI01_1512,DColella,13,left cam obscured; used right cam for MaxN. No lengths,Reef; Fucoid; Profile,60,2,2,2,Monacanthidae,Acanthaluteres,spilomelanurus,37465043,1,No
RHIC01_1512_L.avi,99760,33.2533,RHCI01_1512,DColella,17,small chunks of reef in seagrass,Amphibolis and posidonia; Medium,60,2,1,1,Monacanthidae,Acanthaluteres,brownii,37465001,6,No
RHOS03_1512_L.avi,111027,37.009,RHSO03_1512,DColella,14,NA,Reef; Fucoid; Profile,60,2,1,1,Monacanthidae,Acanthaluteres,brownii,37465001,1,No
PearsonA_01Rs_Mar2015.avi,8717,4.8476,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Berycidae,Centroberyx,gerrardi,37258004,3,No
PearsonA_01Rs_Mar2015.avi,20480,11.3892,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Berycidae,Centroberyx,lineatus,37258005,1,No
PearsonA_01Rs_Mar2015.avi,7500,4.1708,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,2,No
PearsonA_01Rs_Mar2015.avi,7376,4.1019,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Kyphosidae,Girella,zebra,37361008,1,No
PearsonB_01L_Mar2015.avi,7819,2.6063,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Labridae,Achoerodus,gouldii,37384002,1,No
PearsonB_01L_Mar2015.avi,22731,7.577,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Labridae,Austrolabrus,maculatus,37384025,1,No
PearsonB_01L_Mar2015.avi,30152,10.0507,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Serranidae,Caesioperca,rasor,37311003,8,No
PearsonB_01L_Mar2015.avi,100658,33.5527,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,2,No
RHON04_1512_L.avi,69318,23.106,RHNO04_1512,DColella,6,NA,Reef; Fucoid; Profile,60,1,1,1,Labridae,Achoerodus,gouldii,37384002,1,No
CANI02_1512_L.avi,86223,28.741,CANI02_1512,DColella,10.6,NA,Reef; Mixed algal; Profile,60,1,1,1,Ostraciidae,Anoplocapros,amygdaloides,37466015,1,No
CACI04_1512_L.avi,18232,6.0773,CACI04_1512,DColella,6.9,BUVS leaning 45 deg to one side,Reef; Ecklonia; Profile,60,2,1,1,Ostraciidae,Aracana,aurita,37466003,1,No
CANI01_1512_L.avi,171244,57.0813,CANI01_1512,DColella,11.9,NA,Algae; Pebble; Sparse,60,2,2,1,Ostraciidae,Aracana,aurita,37466003,1,No
CANI02_1512_L.avi,40623,13.541,CANI02_1512,DColella,10.6,NA,Reef; Mixed algal; Profile,60,1,1,1,Ostraciidae,Aracana,aurita,37466003,1,No
CANI03_1512_L.avi,141098,47.0327,CANI03_1512,DColella,6.9,NA,Reef; Mixed algal; Profile,60,2,1,1,Ostraciidae,Aracana,aurita,37466003,1,No
CASO02_1512_L.avi,192989,64.3297,CASO02_1512,DColella,10,Dense clumps of Amph on sand,Amphibolis; dense,60,2,1,1,Ostraciidae,Aracana,aurita,37466003,1,No
CANO03_1512_L.avi,64026,21.342,CANO03_1512,DColella,9,NA,Sand,60,2,1,1,Ostraciidae,Aracana,ornata,37466001,1,No
CASO02_1512_L.avi,139193,46.3977,CASO02_1512,DColella,10,Dense clumps of Amph on sand,Amphibolis; dense,60,2,1,1,Ostraciidae,Aracana,ornata,37466001,1,No
CASO03_1512_L.avi,18973,6.3243,CASO03_1512,DColella,11,NA,Amphibolis; dense,60,2,1,1,Ostraciidae,Aracana,ornata,37466001,1,No
RHIS01_1512_L.avi,157686,52.562,RHSI01_1512,DColella,17.9,NA,Amphibolis and posidonia; Medium,60,2,1,2,Ostraciidae,Aracana,ornata,37466001,1,No
RHIS02_1512_L.avi,44332,14.7773,RHSI02_1512,DColella,16.8,NA,Posidonia; Medium,60,2,1,1,Ostraciidae,Aracana,aurita,37466003,1,No
RHIS02_1512_L.avi,41715,13.905,RHSI02_1512,DColella,16.8,NA,Posidonia; Medium,60,2,1,1,Ostraciidae,Aracana,ornata,37466001,1,No
RHIS03_1512_L.avi,179487,59.829,RHSI03_1512,DColella,16.6,NA,Seagrass and algae,60,2,2,1,Ostraciidae,Aracana,aurita,37466003,1,No
RHIS03_1512_L.avi,132489,44.163,RHSI03_1512,DColella,16.6,NA,Seagrass and algae,60,2,2,1,Ostraciidae,Aracana,ornata,37466001,1,No
RHIS04_1512_L.avi,112613,37.5377,RHSI04_1512,DColella,16.4,NA,Amphibolis; dense,60,2,1,1,Ostraciidae,Aracana,aurita,37466003,1,No
RHOS01_1512_L.avi,94418,31.4727,RHSO01_1512,DColella,15,NA,Reef; Ecklonia; Profile,55,3,1,1,Ostraciidae,Aracana,sp,37466903,1,No
CACI01_1512_L.avi,184015,61.3383,CACI01_1512,DColella,6.7,NA,Reef; Mixed algal; Profile,60,1,1,2,Arripidae,Arripis,georgianus,37344001,7,No
CACI04_1512_L.avi,40929,13.643,CACI04_1512,DColella,6.9,BUVS leaning 45 deg to one side,Reef; Ecklonia; Profile,60,2,1,1,Arripidae,Arripis,georgianus,37344001,2,No
CANO04_1512_L.avi,28991,9.6637,CANO04_1512,DColella,6.8,NA,Reef; Mixed algal; Profile,60,1,1,1,Arripidae,Arripis,georgianus,37344001,3,No
CASO03_1512_L.avi,110375,36.7917,CASO03_1512,DColella,11,NA,Amphibolis; dense,60,2,1,1,Arripidae,Arripis,georgianus,37344001,2,No
RHIN04_1512_R.avi,83681,27.8937,RHNI04_1512,DColella,7.6,NA,Reef; Mixed algal; Profile,60,1,1,2,Arripidae,Arripis,georgianus,37344001,4,No
RHOC01_1512_R.avi,26092,8.6973,RHCO01_1512,DColella,14,Left cam out of focus for 25 mins. Right cam used for MaxN. Small chunks of reef amongst seagrass,Posidonia; Dense,60,2,1,1,Arripidae,Arripis,georgianus,37344001,1,No
RHOC03_1512_L.avi,81299,27.0997,RHCO03_1512,DColella,15,Use CamCal 05/06. Flat reef edge in background,Amphibolis; dense,60,3,1,1,Arripidae,Arripis,georgianus,37344001,1,No
RHON03_1512_L.avi,130344,43.448,RHNO03_1512,DColella,7,NA,Reef; Mixed algal; Profile,60,2,1,1,Arripidae,Arripis,georgianus,37344001,8,No
RHON04_1512_L.avi,54929,18.3097,RHNO04_1512,DColella,6,NA,Reef; Fucoid; Profile,60,1,1,1,Arripidae,Arripis,georgianus,37344001,1,No
PearsonA_01Rs_Mar2015.avi,28099,15.6262,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Monacanthidae,Meuschenia,flavolineata,37465035,1,No
PearsonA_01Rs_Mar2015.avi,16914,9.4061,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Monacanthidae,Meuschenia,galii,37465040,1,No
PearsonB_01L_Mar2015.avi,81751,27.2503,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Dinolestidae,Dinolestes,lewini,37327002,1,No
PearsonB_01L_Mar2015.avi,106570,35.5233,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Monacanthidae,Meuschenia,flavolineata,37465035,1,No
PearsonB_01L_Mar2015.avi,18102,6.034,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Monacanthidae,Meuschenia,galii,37465040,1,No
CACI02_1512_L.avi,18209,6.0697,CACI02_1512,DColella,6.1,NA,Reef; Fucoid; Profile,60,3,1,1,Labridae,Austrolabrus,maculatus,37384025,2,No
CACI04_1512_L.avi,23819,7.9397,CACI04_1512,DColella,6.9,BUVS leaning 45 deg to one side,Reef; Ecklonia; Profile,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
CANI02_1512_L.avi,10583,3.5277,CANI02_1512,DColella,10.6,NA,Reef; Mixed algal; Profile,60,1,1,1,Labridae,Austrolabrus,maculatus,37384025,2,No
CANI03_1512_L.avi,17306,5.7687,CANI03_1512,DColella,6.9,NA,Reef; Mixed algal; Profile,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
CANI04_1512_L.avi,167613,55.871,CANI04_1512,DColella,6.5,NA,Reef; Mixed algal; Profile,55,1,1,1,Labridae,Austrolabrus,maculatus,37384025,2,No
CANO04_1512_L.avi,22282,7.4273,CANO04_1512,DColella,6.8,NA,Reef; Mixed algal; Profile,60,1,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
CASI01_1512_L.avi,10570,3.5233,CASI01_1512,DColella,13,left cam obscured; used right cam for MaxN. No lengths,Reef; Fucoid; Profile,60,2,2,2,Labridae,Austrolabrus,maculatus,37384025,1,No
CASI02_1512_L.avi,11602,3.8673,CASI02_1512,DColella,14,NA,Reef; Fucoid; Flat,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
CASI03_1512_L.avi,21650,7.2167,CASI03_1512,DColella,14,Dense Sargassum,Reef; Fucoid; Profile,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
CASO02_1512_L.avi,9415,3.1383,CASO02_1512,DColella,10,Dense clumps of Amph on sand,Amphibolis; dense,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
RHIN02_1512_L.avi,86001,28.667,RHNI02_1512,DColella,11,NA,Reef; Fucoid; Profile,60,3,2,2,Labridae,Austrolabrus,maculatus,37384025,1,No
RHIN04_1512_R.avi,24638,8.2127,RHNI04_1512,DColella,7.6,NA,Reef; Mixed algal; Profile,60,1,1,2,Labridae,Austrolabrus,maculatus,37384025,2,No
RHIS01_1512_L.avi,148051,49.3503,RHSI01_1512,DColella,17.9,NA,Amphibolis and posidonia; Medium,60,2,1,2,Labridae,Austrolabrus,maculatus,37384025,2,No
RHIS03_1512_L.avi,17472,5.824,RHSI03_1512,DColella,16.6,NA,Seagrass and algae,60,2,2,1,Labridae,Austrolabrus,maculatus,37384025,1,No
RHOC02_1512_L.avi,24501,8.167,RHCO02_1512,DColella,15,NA,Reef; Mixed algal; Profile,60,3,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
RHOS02_1512_L.avi,12807,4.269,RHSO02_1512,DColella,15,Very strong current,Reef; Mixed algal; Flat,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
RHOS04_1512_L.avi,14715,4.905,RHSO04_1512,DColella,14,NA,Reef; Mixed algal; Profile,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
PearsonB_01L_Mar2015.avi,52184,17.3947,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Monacanthidae,Meuschenia,hippocrepis,37465004,10,Yes
PearsonA_01Rs_Mar2015.avi,9426,5.2419,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Monacanthidae,Meuschenia,hippocrepis,37465004,8,Yes
PearsonA_01Rs_Mar2015.avi,106293,59.1108,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Scorpididae,Neatypus,obliquus,37361002,3,No
PearsonA_01Rs_Mar2015.avi,29404,16.3519,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1,No
PearsonA_01Rs_Mar2015.avi,68301,37.983,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Labridae,Notolabrus,tetricus,37384003,3,No
PearsonB_01L_Mar2015.avi,107261,35.7537,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1,No
PearsonB_01L_Mar2015.avi,183243,61.081,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Scorpididae,Neatypus,obliquus,37361002,8,No
PearsonB_01L_Mar2015.avi,12577,4.1923,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,2,No
PearsonB_01L_Mar2015.avi,17801,5.9337,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Labridae,Notolabrus,tetricus,37384003,5,No
PearsonA_01Rs_Mar2015.avi,7795,4.3349,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Odacidae,Olisthops,cyanomelas,37385001,1,No
PearsonA_01Rs_Mar2015.avi,104337,58.023,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Tetraodontidae,Omegophora,cyanopunctata,37467048,1,No
PearsonB_01L_Mar2015.avi,17915,5.9717,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Odacidae,Olisthops,cyanomelas,37385001,1,No
PearsonB_01L_Mar2015.avi,28490,9.4967,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Labridae,Pictilabrus,laticlavius,37384020,1,No
PearsonA_01Rs_Mar2015.avi,74684,41.5326,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Labridae,Pictilabrus,laticlavius,37384020,1,No
PearsonA_01Rs_Mar2015.avi,9572,5.3231,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Carangidae,Pseudocaranx,sp,37337924,1,No
PearsonB_01L_Mar2015.avi,57019,19.0063,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Carangidae,Pseudocaranx,sp,37337924,15,No
PearsonB_01L_Mar2015.avi,10003,3.3343,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Scorpididae,Scorpis,aequipinnis,37361004,3,No
PearsonB_01L_Mar2015.avi,127505,42.5017,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Scorpididae,Tilodon,sexfasciatus,37361003,1,No
PearsonB_01L_Mar2015.avi,99103,33.0343,PENI01_1503,DColella,15,NA,Reef; Foliacious; Profile,60,2,2,1,Mullidae,Upeneichthys,vlamingii,37355029,1,No
CACI01_1512_L.avi,25024,8.3413,CACI01_1512,DColella,6.7,NA,Reef; Mixed algal; Profile,60,1,1,2,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
CACI02_1512_L.avi,154702,51.5673,CACI02_1512,DColella,6.1,NA,Reef; Fucoid; Profile,60,3,1,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
CACI03_1512_L.avi,31247,10.4157,CACI03_1512,DColella,6.1,NA,Reef; Sand; Transition,60,2,1,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
CACI04_1512_L.avi,22601,7.5337,CACI04_1512,DColella,6.9,BUVS leaning 45 deg to one side,Reef; Ecklonia; Profile,60,2,1,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
CANI04_1512_L.avi,14444,4.8147,CANI04_1512,DColella,6.5,NA,Reef; Mixed algal; Profile,55,1,1,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
CANO01_1512_L.avi,169104,56.368,CANO01_1512,DColella,6.8,"Flat reef, mixed algae into sand",Reef; Sand; Transition,60,2,1,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
CASI03_1512_L.avi,18867,6.289,CASI03_1512,DColella,14,Dense Sargassum,Reef; Fucoid; Profile,60,2,1,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
CASO01_1512_L.avi,49535,16.5117,CASO01_1512,DColella,12,NA,Reef; Sand; Transition,60,2,1,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
RHIN02_1512_L.avi,63211,21.0703,RHNI02_1512,DColella,11,NA,Reef; Fucoid; Profile,60,3,2,2,Cheilodactylidae,Cheilodactylus,nigripes,37377001,2,No
RHIN04_1512_R.avi,182800,60.9333,RHNI04_1512,DColella,7.6,NA,Reef; Mixed algal; Profile,60,1,1,2,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
RHOC02_1512_L.avi,40919,13.6397,RHCO02_1512,DColella,15,NA,Reef; Mixed algal; Profile,60,3,1,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
RHON03_1512_L.avi,19280,6.4267,RHNO03_1512,DColella,7,NA,Reef; Mixed algal; Profile,60,2,1,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,2,No
RHON04_1512_L.avi,8511,2.837,RHNO04_1512,DColella,6,NA,Reef; Fucoid; Profile,60,1,1,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
CACI01_1512_L.avi,90358,30.1193,CACI01_1512,DColella,6.7,NA,Reef; Mixed algal; Profile,60,1,1,2,Chaetodontidae,Chelmonops,curiosus,37365066,1,No
CACI02_1512_L.avi,196658,65.5527,CACI02_1512,DColella,6.1,NA,Reef; Fucoid; Profile,60,3,1,1,Chaetodontidae,Chelmonops,curiosus,37365066,1,No
CANI04_1512_L.avi,60393,20.131,CANI04_1512,DColella,6.5,NA,Reef; Mixed algal; Profile,55,1,1,1,Chaetodontidae,Chelmonops,curiosus,37365066,1,No
CANO04_1512_L.avi,107242,35.7473,CANO04_1512,DColella,6.8,NA,Reef; Mixed algal; Profile,60,1,1,1,Chaetodontidae,Chelmonops,curiosus,37365066,1,No
PearsonA_01Rs_Mar2015.avi,9090,5.0551,PESI01_1503,DColella,18,NA,Reef; Mixed algal; Profile,60,3,1,1,Scorpididae,Scorpis,aequipinnis,37361004,1,No
CACI01_1512_L.avi,76585,25.5283,CACI01_1512,DColella,6.7,NA,Reef; Mixed algal; Profile,60,1,1,2,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
CANI02_1512_L.avi,53690,17.8967,CANI02_1512,DColella,10.6,NA,Reef; Mixed algal; Profile,60,1,1,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
CANI04_1512_L.avi,127094,42.3647,CANI04_1512,DColella,6.5,NA,Reef; Mixed algal; Profile,55,1,1,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
CANO01_1512_L.avi,7977,2.659,CANO01_1512,DColella,6.8,"Flat reef, mixed algae into sand",Reef; Sand; Transition,60,2,1,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
CASI01_1512_L.avi,47899,15.9663,CASI01_1512,DColella,13,left cam obscured; used right cam for MaxN. No lengths,Reef; Fucoid; Profile,60,2,2,2,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
CASO04_1512_L.avi,96270,32.09,CASO04_1512,DColella,11,NA,Algae; Sand; Sparse,60,2,1,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
RHIC01_1512_L.avi,80156,26.7187,RHCI01_1512,DColella,17,small chunks of reef in seagrass,Amphibolis and posidonia; Medium,60,2,1,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
RHIN01_1512_L.avi,203718,67.906,RHNI01_1512,DColella,13.5,NA,Amphibolis; dense,60,2,1,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
RHIN03_1512_L.avi,113766,37.922,RHNI03_1512,DColella,11.5,Amphibolis gowing in gravel and pbbles,Amphibolis; medium,60,2,1,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
RHOC02_1512_L.avi,81524,27.1747,RHCO02_1512,DColella,15,NA,Reef; Mixed algal; Profile,60,3,1,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
RHON01_1512_L.avi,92468,30.8227,RHNO01_1512,DColella,6,NA,Reef; Fucoid; Profile,60,1,1,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
RHON02_1512_L.avi,146606,48.8687,RHNO02_1512,DColella,7,Chunks of reef in seagrass,Amphibolis; dense,60,2,1,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
PearsonB_02R_Mar2015.avi,17081,5.6937,PENI02_1503,DColella,19,NA,Reef; Foliaceous; Profile,60,1,1,1,Labridae,Achoerodus,gouldii,37384002,1,No
RHOS01_1512_L.avi,103476,34.492,RHSO01_1512,DColella,15,NA,Reef; Ecklonia; Profile,55,3,1,1,Dasyatidae,Dasyatis,brevicaudata,37035001,1,No
PearsonB_02R_Mar2015.avi,19907,6.6357,PENI02_1503,DColella,19,NA,Reef; Foliaceous; Profile,60,1,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
PearsonB_02R_Mar2015.avi,128765,42.9217,PENI02_1503,DColella,19,NA,Reef; Foliaceous; Profile,60,1,1,1,Serranidae,Caesioperca,rasor,37311003,12,No
PearsonB_02R_Mar2015.avi,26342,8.7807,PENI02_1503,DColella,19,NA,Reef; Foliaceous; Profile,60,1,1,1,Berycidae,Centroberyx,lineatus,37258005,2,No
CANO04_1512_L.avi,33480,11.16,CANO04_1512,DColella,6.8,NA,Reef; Mixed algal; Profile,60,1,1,1,Dinolestidae,Dinolestes,lewini,37327002,1,No
