Filename,Frame,Time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),OpCode,TapeReader,Depth,Comment,Habitat,Soak Time,Bias,FOV,Vis,Family,Genus,Species,Code,Number,Stage,Activity,Length_Comment
SGEO01_1601_R.avi,94503,31.501,357.451,4.122,1.297,1598.288,22.57,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Attracted,NA
SGEO01_1601_R.avi,94838,31.612666667,319.956,1.072,2.135,1018.153,16.805,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Attracted,NA
SGEO01_1601_R.avi,40519,13.506333333,289.633,9.356,1.146,2666.611,17.298,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Labridae,Notolabrus,parilus,37384022,1,F,Passing,NA
SGEO01_1601_R.avi,28857,9.619,206.886,1.218,0.879,1278.283,25.854,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,F,Attracted,NA
SGEO01_1601_R.avi,28882,9.6273333333,216.08,4.424,3.508,1961.571,15.402,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,F,Attracted,NA
SGEO01_1601_R.avi,28897,9.6323333333,236.404,1.667,1.09,2274.118,10.806,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,F,Attracted,NA
SGEO01_1601_R.avi,28897,9.6323333333,187.695,7.41,0.656,2502.817,12.571,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,F,Attracted,NA
SGEO01_1601_R.avi,120431,40.143666667,359.937,2.071,1.302,2132.563,11.606,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,M,Attracted,NA
SGEO01_1601_R.avi,172954,57.651333333,316.359,13.66,1.787,3615.957,26.287,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Odacidae,Olisthops,cyanomelas,37385001,1,M,Passing,NA
SGEO01_1601_R.avi,149787,49.929,174.311,15.34,3.48,3282.739,21.096,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Pomacentridae,Parma,victoriae,37372006,1,AD,Passing,NA
SGEO01_1601_R.avi,118888,39.629333333,225.437,2.343,1.182,1220.251,24.313,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Labridae,Pictilabrus,laticlavius,37384020,1,M,Attracted,NA
SGEO01_1601_R.avi,56670,18.89,167.662,2.798,2.806,2437.199,12.702,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Scorpididae,Scorpis,aequipinnis,37361004,1,AD,Attracted,NA
SGEO01_1601_R.avi,56670,18.89,169.514,1.703,0.891,2006.514,10.165,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Scorpididae,Scorpis,aequipinnis,37361004,1,AD,Attracted,NA
SGEO01_1601_R.avi,56670,18.89,255.515,2.161,4.344,2208.1,15.343,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Scorpididae,Scorpis,aequipinnis,37361004,1,AD,Attracted,NA
SGEO01_1601_R.avi,56688,18.896,150.626,2.67,0.267,1905.604,15.127,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Scorpididae,Scorpis,aequipinnis,37361004,1,AD,Attracted,NA
SGEO01_1601_R.avi,56720,18.906666667,222.777,3.567,0.217,1627.636,19.818,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Scorpididae,Scorpis,aequipinnis,37361004,1,AD,Attracted,NA
SGEO01_1601_R.avi,19471,6.4903333333,198.3,4.644,2.679,2536.526,20.41,SGEO01_1601,DColella,5,Used R image due to rope in view,Reef; Fucoid; Flat,60,1,2,1,Scorpididae,Tilodon,sexfasciatus,37361003,1,AD,Passing,NA
SGEO02_1601_L.avi,29801,9.9336666667,641.788,6.261,4.807,2409.133,17.592,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Labridae,Achoerodus,gouldii,37384002,1,M,Passing,NA
SGEO02_1601_L.avi,30308,10.102666667,573.514,10.013,2.73,2877.144,9.785,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Labridae,Achoerodus,gouldii,37384002,1,M,Passing,NA
SGEO02_1601_L.avi,51396,17.132,532.183,5.283,0.406,2508.413,24.709,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Cheilodactylidae,Dactylophora,nigricans,37377005,1,AD,Passing,NA
SGEO02_1601_L.avi,52774,17.591333333,215.302,5.528,0.117,1831.867,29.337,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Dinolestidae,Dinolestes,lewini,37327002,1,AD,Passing,NA
SGEO02_1601_L.avi,60397,20.132333333,228.757,2.598,1.234,2257.73,15.998,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Kyphosidae,Girella,zebra,37361008,1,AD,Passing,NA
SGEO02_1601_L.avi,60402,20.134,239.172,3.196,0.532,2571.248,9.45,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Kyphosidae,Girella,zebra,37361008,1,AD,Passing,NA
SGEO02_1601_L.avi,60411,20.137,215.085,1.597,5.116,2067.031,9.489,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Kyphosidae,Girella,zebra,37361008,1,AD,Passing,NA
SGEO02_1601_L.avi,42874,14.291333333,171.994,3.001,0.431,2094.125,21.166,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Monacanthidae,Meuschenia,flavolineata,37465035,1,NA,Passing,NA
SGEO02_1601_L.avi,84577,28.192333333,195.379,0.604,1.96,769.421,17.551,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Feeding,NA
SGEO02_1601_L.avi,84577,28.192333333,262.305,1.008,0.592,1308.516,9.969,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Feeding,NA
SGEO02_1601_L.avi,84577,28.192333333,253.718,1.292,0.303,1397.557,8.855,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Feeding,NA
SGEO02_1601_L.avi,84577,28.192333333,167.303,2.165,0.236,1421.289,16.679,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Monacanthidae,Meuschenia,hippocrepis,37465004,1,NA,Attracted,NA
SGEO02_1601_L.avi,84577,28.192333333,183.374,1.308,1.461,1157.833,17.348,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Monacanthidae,Meuschenia,hippocrepis,37465004,1,NA,Feeding,NA
SGEO02_1601_L.avi,124494,41.498,377.24,2.896,0.759,1793.581,25.362,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Labridae,Notolabrus,tetricus,37384003,1,M,Attracted,NA
SGEO02_1601_L.avi,139606,46.535333333,190.939,4.764,3.311,2009.407,25.099,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
SGEO02_1601_L.avi,139665,46.555,184.114,1.083,0.623,948.531,19.491,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Labridae,Notolabrus,tetricus,37384003,1,F,Attracted,NA
SGEO02_1601_L.avi,139815,46.605,261.631,1.61,0.365,1374.096,13.785,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Labridae,Notolabrus,tetricus,37384003,1,F,Attracted,NA
SGEO02_1601_L.avi,140010,46.67,154.225,1.861,0.137,1348.853,23.905,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
SGEO02_1601_L.avi,61047,20.349,340.733,4.605,6.915,3308.674,16.412,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Odacidae,Olisthops,cyanomelas,37385001,1,AD,Passing,NA
SGEO02_1601_L.avi,69134,23.044666667,171.395,3.205,1.753,2115.086,21.637,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Pomacentridae,Parma,victoriae,37372006,1,AD,Passing,NA
SGEO02_1601_L.avi,52977,17.659,206.89,3.759,1.742,1872.048,22.801,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Labridae,Pictilabrus,laticlavius,37384020,1,M,Passing,NA
SGEO02_1601_L.avi,53011,17.670333333,216.104,4.107,0.314,2470.169,23.278,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Labridae,Pictilabrus,laticlavius,37384020,1,M,Passing,NA
SGEO02_1601_L.avi,91063,30.354333333,175.022,1.937,0.214,2180.391,8.587,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Scorpididae,Scorpis,aequipinnis,37361004,1,NA,Passing,NA
SGEO02_1601_L.avi,91063,30.354333333,145.102,0.666,0.057,896.214,12.703,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Scorpididae,Scorpis,aequipinnis,37361004,1,NA,Passing,NA
SGEO02_1601_L.avi,91085,30.361666667,129.479,1.252,0.554,1122.248,16.302,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Scorpididae,Scorpis,aequipinnis,37361004,1,NA,Attracted,NA
SGEO02_1601_L.avi,91118,30.372666667,162.714,1.495,2.061,1449.65,23.174,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Scorpididae,Scorpis,aequipinnis,37361004,1,NA,Attracted,NA
SGEO02_1601_L.avi,91304,30.434666667,179.822,0.99,2.058,1129.607,13.28,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Scorpididae,Scorpis,aequipinnis,37361004,1,NA,Attracted,NA
SGEO02_1601_L.avi,30738,10.246,176.311,2.201,2.184,1646.003,25.578,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Scorpididae,Tilodon,sexfasciatus,37361003,1,AD,Attracted,NA
SGEO02_1601_L.avi,51851,17.283666667,142.317,3.98,1.758,3072.114,16.996,SGEO02_1601,DColella,9.1,NA,Reef; Mixed algal; Profile,60,1,1,2,Mullidae,Upeneichthys,vlamingii,37355029,1,AD,Passing,NA
SGWO04_1601_L.avi,76111,25.370333333,169.157,2.281,10.979,2237.15,21.986,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Monacanthidae,Acanthaluteres,brownii,37465001,1,M,Passing,NA
SGWO04_1601_L.avi,76121,25.373666667,326.493,1.834,5.043,1752.194,17.919,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Monacanthidae,Acanthaluteres,brownii,37465001,1,M,Passing,NA
SGWO04_1601_L.avi,159880,53.293333333,288.642,1.315,1.14,1737.873,7.644,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Monacanthidae,Acanthaluteres,brownii,37465001,1,F,Attracted,NA
SGWO04_1601_L.avi,109e3,36.333333333,394.753,1.55,2.183,1629.936,15.822,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Labridae,Achoerodus,gouldii,37384002,1,NA,Passing,NA
SGWO04_1601_L.avi,8510,2.8366666667,380.153,5.459,5.677,2460.845,18.537,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
SGWO04_1601_L.avi,8510,2.8366666667,321.421,3.538,3.637,2652.622,15.018,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
SGWO04_1601_L.avi,8510,2.8366666667,406.125,8.103,4.287,3228.507,15.977,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
SGWO04_1601_L.avi,8510,2.8366666667,371.822,3.809,1.307,3197.958,11.113,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
SGWO04_1601_L.avi,8510,2.8366666667,351.35,2.149,9.346,2915.909,7.521,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
SGWO04_1601_L.avi,8510,2.8366666667,348.651,2.03,0.877,3085.096,7.689,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
SGWO04_1601_L.avi,8510,2.8366666667,360.657,4.301,1.265,3265.712,15.925,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
SGWO04_1601_L.avi,8510,2.8366666667,362.644,5.574,5.775,3422.326,16.547,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
SGWO04_1601_L.avi,15892,5.2973333333,133.435,3.193,0.195,1956.553,3.198,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,AD,Passing,NA
SGWO04_1601_L.avi,15892,5.2973333333,100.73,0.943,0.213,1732.42,6.975,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,AD,Attracted,NA
SGWO04_1601_L.avi,89224,29.741333333,354.159,2.184,3.012,2140.34,15.271,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Kyphosidae,Kyphosus,sydneyanus,37361001,1,AD,Attracted,NA
SGWO04_1601_L.avi,159853,53.284333333,195.763,0.862,0.318,1357.346,10.503,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Feeding,NA
SGWO04_1601_L.avi,159853,53.284333333,168.943,0.77,0.544,1441.984,4.544,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Feeding,NA
SGWO04_1601_L.avi,159899,53.299666667,227.695,1.42,2.285,1404.916,3.1,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Feeding,NA
SGWO04_1601_L.avi,159899,53.299666667,225.038,1.141,1.44,1415.84,11.839,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Feeding,NA
SGWO04_1601_L.avi,178019,59.339666667,326.673,5.326,0.469,2146.164,14.641,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Labridae,Notolabrus,parilus,37384022,1,M,Passing,NA
SGWO04_1601_L.avi,145052,48.350666667,194.134,1.538,0.375,1893.695,8.985,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
SGWO04_1601_L.avi,145056,48.352,146.894,2.547,1.868,1584.746,14.711,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
SGWO04_1601_L.avi,145087,48.362333333,190.977,4.021,1.143,2011.971,11.932,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
SGWO04_1601_L.avi,41541,13.847,212.687,1.622,0.671,2187.015,11.581,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Labridae,Pictilabrus,laticlavius,37384020,1,M,Attracted,NA
SGWO04_1601_L.avi,41555,13.851666667,170.308,3.701,1.886,2032.786,10.361,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Labridae,Pictilabrus,laticlavius,37384020,1,M,Attracted,NA
SGWO04_1601_L.avi,190067,63.355666667,279.117,1.065,1.616,1774.512,2.638,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Carangidae,Pseudocaranx,sp,37337924,1,AD,Passing,NA
SGWO04_1601_L.avi,190067,63.355666667,270.372,1.181,2.412,1723.919,14.059,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Carangidae,Pseudocaranx,sp,37337924,1,AD,Passing,NA
SGWO04_1601_L.avi,190067,63.355666667,278.349,1.1,0.556,1745.475,13.032,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Carangidae,Pseudocaranx,sp,37337924,1,AD,Passing,NA
SGWO04_1601_L.avi,190067,63.355666667,230.744,0.953,2.96,1508.387,16.519,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Carangidae,Pseudocaranx,sp,37337924,1,AD,Passing,NA
SGWO04_1601_L.avi,190067,63.355666667,283.916,1.352,0.482,2449.473,3.196,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Carangidae,Pseudocaranx,sp,37337924,1,AD,Passing,NA
SGWO04_1601_L.avi,190067,63.355666667,234.879,2.318,1.081,1870.242,20.375,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Carangidae,Pseudocaranx,sp,37337924,1,AD,Passing,NA
SGWO04_1601_L.avi,190067,63.355666667,274.009,4.332,5.35,2456.232,10.959,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Carangidae,Pseudocaranx,sp,37337924,1,AD,Passing,NA
SGWO04_1601_L.avi,190067,63.355666667,278.848,3.503,2.384,2542.827,4.512,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Carangidae,Pseudocaranx,sp,37337924,1,AD,Passing,NA
SGWO04_1601_L.avi,190071,63.357,239.645,2.335,3.269,1637.482,9.57,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Carangidae,Pseudocaranx,sp,37337924,1,AD,Passing,NA
SGWO04_1601_L.avi,85901,28.633666667,123.452,0.806,4.45,1130.726,13.248,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Scorpididae,Scorpis,aequipinnis,37361004,1,NA,Scavenging,NA
SGWO04_1601_L.avi,85911,28.637,153.688,1.663,0.584,1495.508,5.016,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Scorpididae,Scorpis,aequipinnis,37361004,1,NA,Scavenging,NA
SGWO04_1601_L.avi,85911,28.637,188.146,1.492,1.439,1494.867,6.647,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Scorpididae,Scorpis,aequipinnis,37361004,1,NA,Scavenging,NA
SGWO04_1601_L.avi,47520,15.84,105.606,1.154,0.299,1720.137,4.316,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Scorpididae,Tilodon,sexfasciatus,37361003,1,AD,Attracted,NA
SGWO04_1601_L.avi,60035,20.011666667,221.317,5.328,1.478,2253.272,7.579,SGWO04_1601,SWhitmarsh,6,NA,Reef; Ecklonia; Profile,60,2,1,1,Mullidae,Upeneichthys,vlamingii,37355029,1,AD,Passing,NA
SGIW01_1601_L.avi,67327,22.442333333,427.233,3.931,6.623,2853.847,5.944,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Labridae,Achoerodus,gouldii,37384002,1,F,Passing,NA
SGIW01_1601_L.avi,65117,21.705666667,117.894,2.095,0.386,1434.272,32.813,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Labridae,Austrolabrus,maculatus,37384025,1,AD,Passing,NA
SGIW01_1601_L.avi,27309,9.103,312.47,13.446,2.854,2851.879,19.072,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Kyphosidae,Girella,zebra,37361008,1,AD,Passing,NA
SGIW01_1601_L.avi,27309,9.103,313.21,7.699,7.28,3972.871,12.429,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Kyphosidae,Girella,zebra,37361008,1,AD,Passing,NA
SGIW01_1601_L.avi,140269,46.756333333,64.807,2.87,3.577,1509.091,18.12,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Odacidae,Neoodax,balteatus,37385005,1,AD,Passing,NA
SGIW01_1601_L.avi,31889,10.629666667,213.153,6.012,4.18,2169.146,28.169,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Labridae,Notolabrus,parilus,37384022,1,AD,Passing,NA
SGIW01_1601_L.avi,31911,10.637,228.737,5.242,4.124,2240.963,27.837,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Labridae,Notolabrus,parilus,37384022,1,AD,Passing,NA
SGIW01_1601_L.avi,27366,9.122,370.86,9.135,2.279,3511.577,21.255,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,M,Passing,NA
SGIW01_1601_L.avi,62247,20.749,209.797,1.164,2.87,1589.422,4.13,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
SGIW01_1601_L.avi,62250,20.75,250.488,2.737,1.765,1255.839,28.25,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
SGIW01_1601_L.avi,33409,11.136333333,94.634,1.653,0.909,1170.978,24.586,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Gerreidae,Parequula,melbournensis,37349001,1,AD,Passing,NA
SGIW01_1601_L.avi,22505,7.5016666667,204.526,2.421,3.392,1835.09,7.299,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Scorpididae,Scorpis,aequipinnis,37361004,1,AD,Passing,NA
SGIW01_1601_L.avi,22514,7.5046666667,185.434,3.927,1.269,1482.528,23.72,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Scorpididae,Scorpis,aequipinnis,37361004,1,AD,Passing,NA
SGIW01_1601_L.avi,22521,7.507,206.787,3.604,3.196,2029.458,7.629,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Scorpididae,Scorpis,aequipinnis,37361004,1,AD,Passing,NA
SGIW01_1601_L.avi,22620,7.54,254.998,6.291,4.966,2299.235,22.697,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Scorpididae,Scorpis,aequipinnis,37361004,1,AD,Passing,NA
SGIW01_1601_L.avi,108692,36.230666667,258.389,14.671,7.524,3771.681,22.259,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Loliginidae,Sepioteuthis,australis,23617005,1,AD,Passing,NA
SGIW01_1601_L.avi,108701,36.233666667,357.426,15.092,7.585,3991.208,23.973,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Loliginidae,Sepioteuthis,australis,23617005,1,AD,Passing,NA
SGIW01_1601_L.avi,127954,42.651333333,211.011,1.882,1.501,1343.024,29.763,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Sillaginidae,Sillago,bassensis,37330002,1,AD,Passing,NA
SGIW01_1601_L.avi,70043,23.347666667,202.729,4.848,3.857,1706.43,20.571,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Mullidae,Upeneichthys,vlamingii,37355029,1,AD,Passing,NA
SGIW01_1601_L.avi,70152,23.384,171.086,4.262,2.687,2065.14,19.664,SGWI01_1601,DMale,10,NA,Heterozostera and algae; Medium,60,1,2,1,Mullidae,Upeneichthys,vlamingii,37355029,1,AD,Passing,NA
SGIW02_1601_L.avi,22974,7.658,530.309,4.789,1.57,2137.597,23.961,SGWI02_1601,DMale,16,NA,Invertebrates and algae; Sand; Medium,60,1,2,1,Labridae,Achoerodus,gouldii,37384002,1,M,Passing,NA
SGIW02_1601_L.avi,100997,33.665666667000004,383.765,4.01,3.364,1846.853,22.081,SGWI02_1601,DMale,16,NA,Invertebrates and algae; Sand; Medium,60,1,2,1,Labridae,Achoerodus,gouldii,37384002,1,F,Passing,NA
SGIW02_1601_L.avi,155416,51.805333333,99.225,10.516,5.264,3208.608,10.873,SGWI02_1601,DMale,16,NA,Invertebrates and algae; Sand; Medium,60,1,2,1,Ostraciidae,Aracana,sp,37466903,1,AD,Passing,NA
SGIW02_1601_L.avi,46792,15.597333333,143.325,3.968,2.643,2299.097,13.883,SGWI02_1601,DMale,16,NA,Invertebrates and algae; Sand; Medium,60,1,2,1,Labridae,Austrolabrus,maculatus,37384025,1,AD,Passing,NA
SGIW02_1601_L.avi,46731,15.577,153.033,7.708,2.529,2662.846,23.769,SGWI02_1601,DMale,16,NA,Invertebrates and algae; Sand; Medium,60,1,2,1,Serranidae,Caesioperca,rasor,37311003,1,AD,Passing,NA
SGIW02_1601_L.avi,46746,15.582,159.393,3.238,3.454,2171.528,24.809,SGWI02_1601,DMale,16,NA,Invertebrates and algae; Sand; Medium,60,1,2,1,Serranidae,Caesioperca,rasor,37311003,1,AD,Passing,NA
SGIW02_1601_L.avi,46782,15.594,185.761,11.363,2.407,2832.281,7.388,SGWI02_1601,DMale,16,NA,Invertebrates and algae; Sand; Medium,60,1,2,1,Serranidae,Caesioperca,rasor,37311003,1,AD,Passing,NA
SGIW02_1601_L.avi,46782,15.594,160.385,11.169,0.905,3187.395,23.663,SGWI02_1601,DMale,16,NA,Invertebrates and algae; Sand; Medium,60,1,2,1,Serranidae,Caesioperca,rasor,37311003,1,AD,Passing,NA
